"","Plot","Microplot","Quad","BandNo","Species","Ht1314","Dia1314","New1516","Status1516","Ht1516","Dia1516","PostFireStatus17","MP.id","X","Distance","Azimuth","Location","dead","deadno","htgrowth","diagrowth","percentht","percentdia","Nearest","Nearestx","Nearesty","Azimuth2","Seedx","Seedy","SeedID","type","nearestneighbor","distancetonearest","BAnearest13","BAnearest10","deadBAnearest13","deadBAnearest10","nearestSpp","nearestcount3","nearestcount5","nearestcount3live","nearestcount5live","nearestcount3dead","nearestcount5dead","liveBArad5","liveBArad3","deadBArad5","deadBArad3","PFliveBArad3","PFdeadBArad3","PFdeadBArad5","LIDE3liveBA","LIDE5liveBA","LIDE3deadBA","LIDE5deadBA","PFLIDE3deadBA","PFLIDE5deadBA","LIDE5livecount","LIDE3livecount","sese3liveBA","sese5liveBA","sese3deadBA","sese5deadBA","sese5livecount","sese3livecount","umca3liveBA","umca5liveBA","umca3deadBA","umca5deadBA","umca5livecount","umca3livecount","qusp3liveBA","qusp5liveBA","qusp3deadBA","qusp5deadBA","qusp5livecount","qusp3livecount","PFqusp3deadBA","PFqusp5deadBA","arme3liveBA","arme5liveBA","arme3deadBA","arme5deadBA","arme5livecount","arme3livecount","conspecBA3","conspecBA5","conspecneigh5","conspecneigh3","heterospecBA3","heterospecBA5","heterospecneigh3","heterospecneigh5"
"865","BS147","O","-","0280","LIDE",33,0.88,0,"L",51,0.88,"UNKNOWN","O-","otherloc",0.5,"NE","27",0,0,0.545454545454545,0,0.545454545454545,0,"BS147-27",147000.18834256,147002.69342293,45,147000.541896069,147003.046976202,"BS147-0280","seedling","BS147-27",0.500000000003971,0.217685667356217,0.211538355931305,0,0,"UMCA",4,12,3,9,1,3,0.222175003258197,0.218540965956157,0.0574644420231377,0.0201061929829747,0.00817128249198705,0.00817128249198705,0.044495947549119,0.000855298599939821,0.00448933590197982,0.0201061929829747,0.0225142237519513,0,0,8,2,0,0,0,0,0,0,0.217685667356217,0.217685667356217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855298599939821,0.00448933590197982,8,2,0.217685667356217,0.217685667356217,1,1
"866","BS147","O","-","0281","LIDE",115.4,1.39,0,"L",129,1.43,"CD","O-","otherloc",0.2,"NE","41",0,0,0.117850953206239,0.04,0.117850953206239,0.027972027972028,"BS147-41",147002.619798393,146999.346810608,45,147002.761219796,146999.488231916,"BS147-0281","seedling","BS147-41",0.200000000001589,0,0,0.0349502182711864,0.0359468885405378,"LIDE",1,5,0,3,1,2,0.219396264556097,0,0.0364707491155239,0.0349502182711864,0.0323654729154454,0.0323654729154454,0.0405367554074324,0,0.00171059719987964,0,0.00152053084433746,0,0,2,0,0,0,0,0,0,0,0,0.217685667356217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171059719987964,2,0,0,0.217685667356217,0,1
"867","BS147","O","-","1448","LIDE",154,3.35,0,"L",245,3.55,"L","O-","otherloc",3,"NW","PC",0,0,0.590909090909091,0.2,0.590909090909091,0.056338028169014,"BS147-PC",147000,147000,315,146997.87868037,147002.121321058,"BS147-1448","seedling","BS147-1",1.41625830343342,0,0,0,0,"LIDE",4,8,2,6,2,2,0.217969196093203,0.217685667356217,0.0258443119647565,0.000660519855417254,0.0121304746336736,0.0121304746336736,0.0167054189354637,0,0.000283528736986479,0.000660519855417254,0.0258443119647565,0,0.00457494430179014,5,1,0,0,0,0,0,0,0.217685667356217,0.217685667356217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283528736986479,5,1,0.217685667356217,0.217685667356217,1,1
"868","BS147","O","-","1449","LIDE",187,2.75,0,"L",197,2.79,"UNKNOWN","O-","otherloc",3,"N","43",0,0,0.053475935828877,0.04,0.053475935828877,0.014336917562724,"BS147-43",147002.736162271,146992.482459443,0,147002.736162271,146995.482459443,"BS147-1449","seedling","BS147-43",3,0.250945708779772,0.250137534069636,0.00057255526111674,0.000615752160103599,"SESE",3,3,3,2,0,1,0.251024248596112,0.752837126339316,0.0355227735323031,0.00171766578335022,0,0,0.0323654729154454,0,7.85398163397448e-05,0,0,0,0,1,0,0.752837126339316,0.250945708779772,0.00171766578335022,0.00057255526111674,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398163397448e-05,1,0,0.752837126339316,0.250945708779772,3,1
"869","BS147","O","-","1450","UMCA",18.6,0.31,0,"L",19.2,0.31,"CD","O-","otherloc",2,"N","27",0,0,0.0322580645161289,0,0.0322580645161289,0,"BS147-27",147000.18834256,147002.69342293,0,147000.18834256,147004.69342293,"BS147-1450","seedling","BS147-25",0.491996147695076,0,0.0193592793295837,0.0201061929829747,0,"LIDE",5,14,4,9,1,5,0.222840235502594,0.2192352579326,0.024323781120419,0.0201061929829747,0.00817128249198705,0.00817128249198705,0.0428560361839452,0.00154959057638317,0.00515456814637745,0.0201061929829747,0.0215898101136325,0,0.0270938804427218,8,3,0,0,0,0,0,0,0.217685667356217,0.217685667356217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217685667356217,0.217685667356217,1,1,0.00154959057638315,0.00515456814637746,3,8
"870","BS147","O","-","1451","UMCA",10,0.21,0,"DS",NA,NA,"CD","O-","otherloc",2,"NW","21",1,1,NA,NA,NA,NA,"BS147-21",147003.25907869,147008.066498998,315,147001.844865604,147009.480713037,"BS147-1451","seedling","BS147-23",0.872373751707195,0,0,0,0,"LIDE",12,17,8,11,4,6,0.0276232388048516,0.0171852972132996,0.0177028746029785,0.0048027097691754,0.0381153728696782,0.0381153728696782,0.251728750748679,0.0171852972132996,0.0175944896564296,0.00161634942027195,0.0053556300762072,0.0270938804427218,0.0270938804427218,10,8,0,0,0,0,0,0,0,0.010028749148422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010028749148422,1,0,0.0171852972132996,0.0175944896564296,8,10
"871","BS147","O","-","1452","LIDE",112,1.1,0,"L",118,1.14,"L","O-","otherloc",4,"NW","PC",0,0,0.0535714285714286,0.0399999999999998,0.0535714285714286,0.0350877192982455,"BS147-PC",147000,147000,315,146997.171573827,147002.828428077,"BS147-1452","seedling","BS147-1",2.14267358909386,0,0,0,0,"LIDE",2,11,1,9,1,2,0.218507979233294,0,0.035397895224323,0.000660519855417254,0.00395919214168654,0.00395919214168654,0.0167054189354637,0,0.000822311877077128,0.000660519855417254,0.035397895224323,0,0.00457494430179014,8,1,0,0,0,0,0,0,0,0.217685667356217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822311877077128,8,1,0,0.217685667356217,0,1
"872","BS147","O","-","1453","LIDE",132,1.22,0,"L",133,1.34,"L","O-","otherloc",4,"NW","PC",0,0,0.00757575757575758,0.12,0.00757575757575758,0.0895522388059702,"BS147-PC",147000,147000,315,146997.171573827,147002.828428077,"BS147-1453","seedling","BS147-1",2.14267358909386,0,0,0,0,"LIDE",2,11,1,9,1,2,0.218507979233294,0,0.035397895224323,0.000660519855417254,0.00395919214168654,0.00395919214168654,0.0167054189354637,0,0.000822311877077128,0.000660519855417254,0.035397895224323,0,0.00457494430179014,8,1,0,0,0,0,0,0,0,0.217685667356217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822311877077128,8,1,0,0.217685667356217,0,1
"873","BS147","O","-","1454","LIDE",224,2,0,"L",235,2.03,"CD","O-","otherloc",3,"NE","41",0,0,0.0491071428571429,0.0299999999999998,0.0491071428571429,0.0147783251231526,"BS147-41",147002.619798393,146999.346810608,45,147004.74111945,147001.468130237,"BS147-1454","seedling","BS147-34",2.03828379944331,0.000855298599939821,0.00057255526111674,0.00152053084433746,0.00152053084433746,"LIDE",1,7,1,5,0,2,0.221128067506388,0.000855298599939821,0.0364707491155239,0.00152053084433746,0,0,0.0405367554074324,0.000855298599939821,0.00344240015017102,0.00152053084433746,0.00152053084433746,0,0,4,1,0,0,0,0,0,0,0,0.217685667356217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855298599939821,0.00344240015017102,4,1,0,0.217685667356217,0,1
"874","BS147","O","-","1455","UMCA",15.3,0.3,0,"L",16.2,0.32,"UNKNOWN","O-","otherloc",3,"NE","41",0,0,0.0588235294117646,0.02,0.0588235294117646,0.0625000000000001,"BS147-41",147002.619798393,146999.346810608,45,147004.74111945,147001.468130237,"BS147-1455","seedling","BS147-34",2.03828379944331,0.000855298599939821,0.00057255526111674,0.00152053084433746,0.00152053084433746,"LIDE",1,7,1,5,0,2,0.221128067506388,0.000855298599939821,0.0364707491155239,0.00152053084433746,0,0,0.0405367554074324,0.000855298599939821,0.00344240015017102,0.00152053084433746,0.00152053084433746,0,0,4,1,0,0,0,0,0,0,0,0.217685667356217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217685667356217,1,0,0.000855298599939821,0.00344240015017103,1,4
"921","BS158","A","4","4665","CEPA",73,0.56,0,"L",155,1.2,"NO VISIT","A4","microplot",0,"microplot","microplot",0,0,1.12328767123288,0.64,1.12328767123288,0.533333333333333,"BS158-A4",158000.855905483,158007.019075851,0,158000.855905483,158007.019075851,"BS158-4665","seedling","BS158-28",1.38971282508878,0,0,0,7.85398163397448e-05,"QUAG",3,11,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","BS158","A","1","4670","CEPA",140,1.95,0,"L",200,2.1,"NO VISIT","A1","microplot",0,"microplot","microplot",0,0,0.428571428571429,0.15,0.428571428571429,0.0714285714285715,"BS158-A1",158001.41078837,158008.944812808,0,158001.41078837,158008.944812808,"BS158-4670","seedling","BS158-29",1.36258192599813,0,0,0,0.000176714586764426,"LIDE",5,11,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","BS158","B","2","4666","QUERCUS",27.8,0.58,0,"L",34,0.62,"NO VISIT","B2","microplot",0,"microplot","microplot",0,0,0.223021582733813,0.04,0.223021582733813,0.0645161290322581,"BS158-B2",158007.041039661,157994.305813448,0,158007.041039661,157994.305813448,"BS158-4666","seedling","BS158-45",1.10447605362296,0,0,0,0.19244218498646,"ARME",3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","BS158","B","2","4667","QUERCUS",13.9,0.3,0,"L",28,0.41,"NO VISIT","B2","microplot",0,"microplot","microplot",0,0,1.01438848920863,0.11,1.01438848920863,0.268292682926829,"BS158-B2",158007.041039661,157994.305813448,0,158007.041039661,157994.305813448,"BS158-4667","seedling","BS158-45",1.10447605362296,0,0,0,0.19244218498646,"ARME",3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","BS158","C","4","4662","LIDE",15.9,0.47,0,"L",17.2,0.48,"NO VISIT","C4","microplot",0,"microplot","microplot",0,0,0.0817610062893081,0.01,0.0817610062893081,0.0208333333333334,"BS158-C4",157993.493349882,157997.231696506,0,157993.493349882,157997.231696506,"BS158-4662","seedling","BS158-11",0.250029403566426,0,0,0,0.0754767635024948,"QUAG",6,10,0,0,6,10,0,0,0,0,0.105460123788356,0.105460123788356,0.105460123788356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","BS158","C","3","4663","LIDE",7.9,0.39,0,"L",21,0.4,"NO VISIT","C3","microplot",0,"microplot","microplot",0,0,1.65822784810127,0.01,1.65822784810127,0.025,"BS158-C3",157994.349255697,157995.749224915,0,157994.349255697,157995.749224915,"BS158-4663","seedling","BS158-15",0.366204504864155,0,0,0,7.85398163397448e-05,"LIDE",4,9,0,0,4,9,0,0,0,0,0.105460123788356,0.105460123788356,0.105460123788356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","BS158","C","3","4664","LIDE",15.6,0.21,0,"DM",NA,NA,"NO VISIT","C3","microplot",0,"microplot","microplot",1,1,NA,NA,NA,NA,"BS158-C3",157994.349255697,157995.749224915,0,157994.349255697,157995.749224915,"BS158-4664","seedling","BS158-15",0.366204504864155,0,0,0,7.85398163397448e-05,"LIDE",4,9,0,0,4,9,0,0,0,0,0.105460123788356,0.105460123788356,0.105460123788356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","BS158","O","-","4668","LIDE",13,0.26,0,"L",19,0.31,"NO VISIT","O-","otherloc",0.5,"SE","B1",0,0,0.461538461538462,0.05,0.461538461538462,0.161290322580645,"BS158-B1",158008.45182858,157996.749370267,135,158008.805381851,157996.395816758,"BS158-4668","seedling","BS158-44",0.629563339413588,0,0,0,0.477036707280669,"ARME",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930","BS158","O","-","4669","CEPA",51,0.75,0,"L",55,0.76,"NO VISIT","O-","otherloc",1,"N","44",0,0,0.0784313725490196,0.01,0.0784313725490196,0.0131578947368421,"BS158-44",158008.628422026,157995.791635313,0,158008.628422026,157996.791635313,"BS158-4669","seedling","BS158-44",1,0,0,0,0.477036707280669,"ARME",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","BS158","O","-","4671","ARME",8.2,0.21,0,"L",15.1,0.22,"NO VISIT","O-","otherloc",1,"N","44",0,0,0.841463414634146,0.01,0.841463414634146,0.0454545454545455,"BS158-44",158008.628422026,157995.791635313,0,158008.628422026,157996.791635313,"BS158-4671","seedling","BS158-44",1,0,0,0,0.477036707280669,"ARME",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","BS158","O","-","4672","LIDE",36.9,0.61,0,"L",44.5,0.7,"NO VISIT","O-","otherloc",1,"S","45",0,0,0.205962059620596,0.09,0.205962059620596,0.128571428571429,"BS158-45",158008.124566817,157994.51990748,180,158008.124566817,157993.51990748,"BS158-4672","seedling","BS158-45",1,0,0,0,0.19244218498646,"ARME",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","BS158","O","-","4673","QUERCUS",80,0.91,0,"L",107,0.91,"NO VISIT","O-","otherloc",0.5,"S","45",0,0,0.3375,0,0.3375,0,"BS158-45",158008.124566817,157994.51990748,180,158008.124566817,157994.01990748,"BS158-4673","seedling","BS158-45",0.5,0,0,0,0.19244218498646,"ARME",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","BS158","O","-","4674","LIDE",49,0.7,0,"L",82,0.81,"NO VISIT","O-","otherloc",1,"SW","B1",0,0,0.673469387755102,0.11,0.673469387755102,0.135802469135803,"BS158-B1",158008.45182858,157996.749370267,225,158007.744721561,157996.042263724,"BS158-4674","seedling","BS158-44",0.918553816224458,0,0,0,0.477036707280669,"ARME",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","BS158","O","-","4675","QUERCUS",24.4,0.66,0,"L",46,0.69,"NO VISIT","O-","otherloc",1,"N","B4",0,0,0.885245901639344,0.0299999999999999,0.885245901639344,0.0434782608695651,"BS158-B4",158005.650744303,157995.749224915,0,158005.650744303,157996.749224915,"BS158-4675","seedling","BS158-43",1.36146410681641,0,0,0,0.00090792027688745,"LIDE",2,8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","BS158","O","-","4676","QUERCUS",68.6,1.1,0,"L",106,1.15,"NO VISIT","O-","otherloc",1,"S","B4",0,0,0.545189504373178,0.0499999999999998,0.545189504373178,0.0434782608695651,"BS158-B4",158005.650744303,157995.749224915,180,158005.650744303,157994.749224915,"BS158-4676","seedling","BS158-45",2.48442836867504,0,0,0,0.19244218498646,"ARME",2,9,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","BS158","O","-","4677","QUCH",10.3,0.3,0,"L",16.1,0.39,"NO VISIT","O-","otherloc",4,"NW","53",0,0,0.563106796116505,0.09,0.563106796116505,0.230769230769231,"BS158-53",158007.054992805,157989.924431702,315,158004.226566632,157992.752859779,"BS158-4677","seedling","BS158-51",1.65930966398996,0,0,0,0,"QUAG",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938","BS158","O","-","4678","QUERCUS",11.1,0.22,0,"L",25.1,0.28,"NO VISIT","O-","otherloc",4,"NW","53",0,0,1.26126126126126,0.06,1.26126126126126,0.214285714285714,"BS158-53",158007.054992805,157989.924431702,315,158004.226566632,157992.752859779,"BS158-4678","seedling","BS158-51",1.65930966398996,0,0,0,0,"QUAG",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","BS158","O","-","4679","ARME",9.6,0.28,0,"L",14.8,0.37,"NO VISIT","O-","otherloc",2,"NW","53",0,0,0.541666666666667,0.09,0.541666666666667,0.243243243243243,"BS158-53",158007.054992805,157989.924431702,315,158005.640779719,157991.338645741,"BS158-4679","seedling","BS158-52",1.17231420608499,0,0,0,0.0001539380400259,"LIDE",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940","BS158","O","-","4680","ARME",7.9,0.19,0,"L",8,0.25,"NO VISIT","O-","otherloc",2,"NW","53",0,0,0.0126582278481012,0.06,0.0126582278481012,0.24,"BS158-53",158007.054992805,157989.924431702,315,158005.640779719,157991.338645741,"BS158-4680","seedling","BS158-52",1.17231420608499,0,0,0,0.0001539380400259,"LIDE",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","BS158","O","-","4681","ARME",8.1,0.2,0,"L",14.1,0.31,"NO VISIT","O-","otherloc",2,"NW","53",0,0,0.740740740740741,0.11,0.740740740740741,0.354838709677419,"BS158-53",158007.054992805,157989.924431702,315,158005.640779719,157991.338645741,"BS158-4681","seedling","BS158-52",1.17231420608499,0,0,0,0.0001539380400259,"LIDE",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","BS158","O","-","4682","ARCsp",25,0.5,0,"L",31.5,0.53,"NO VISIT","O-","otherloc",0.5,"SE","43",0,0,0.26,0.03,0.26,0.0566037735849057,"BS158-43",158004.841790539,157997.844294922,135,158005.19534381,157997.490741413,"BS158-4682","seedling","BS158-43",0.500000000003971,0,0,0,0.00090792027688745,"LIDE",3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","BS158","O","-","4683","LIDE",12.1,0.4,0,"L",19.2,0.43,"NO VISIT","O-","otherloc",0.5,"S","52",0,0,0.586776859504132,0.03,0.586776859504132,0.069767441860465,"BS158-52",158004.857700273,157990.466231172,180,158004.857700273,157989.966231172,"BS158-4683","seedling","BS158-52",0.5,0,0,0,0.0001539380400259,"LIDE",3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","BS158","O","-","4684","QUERCUS",6.3,0.16,0,"L",16,0.22,"NO VISIT","O-","otherloc",0.5,"SW","52",0,0,1.53968253968254,0.06,1.53968253968254,0.272727272727273,"BS158-52",158004.857700273,157990.466231172,225,158004.504146763,157990.112677901,"BS158-4684","seedling","BS158-52",0.500000000003971,0,0,0,0.0001539380400259,"LIDE",3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","BS158","O","-","4685","QUERCUS",18,0.31,0,"L",29.9,0.35,"NO VISIT","O-","otherloc",0.5,"SW","52",0,0,0.661111111111111,0.04,0.661111111111111,0.114285714285714,"BS158-52",158004.857700273,157990.466231172,225,158004.504146763,157990.112677901,"BS158-4685","seedling","BS158-52",0.500000000003971,0,0,0,0.0001539380400259,"LIDE",3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","BS158","O","-","4686","QUCH",6.9,0.29,0,"L",9.1,0.3,"NO VISIT","O-","otherloc",1.5,"W","52",0,0,0.318840579710145,0.01,0.318840579710145,0.0333333333333334,"BS158-52",158004.857700273,157990.466231172,270,158003.357700273,157990.466231172,"BS158-4686","seedling","BS158-51",0.800251327270727,0,0,0,0,"QUAG",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","BS158","O","-","4687","QUERCUS",17.4,0.31,0,"L",26.3,0.33,"NO VISIT","O-","otherloc",1.5,"W","52",0,0,0.511494252873563,0.02,0.511494252873563,0.0606060606060607,"BS158-52",158004.857700273,157990.466231172,270,158003.357700273,157990.466231172,"BS158-4687","seedling","BS158-51",0.800251327270727,0,0,0,0,"QUAG",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","BS158","O","-","4688","QUERCUS",12.9,0.25,0,"L",15.1,0.31,"NO VISIT","O-","otherloc",2,"W","52",0,0,0.170542635658915,0.06,0.170542635658915,0.193548387096774,"BS158-52",158004.857700273,157990.466231172,270,158002.857700273,157990.466231172,"BS158-4688","seedling","BS158-51",1.13301468125656,0,0,0,0,"QUAG",3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","BS158","O","-","4689","ARCsp",90,1.53,0,"L",118,1.53,"NO VISIT","O-","otherloc",2.5,"W","52",0,0,0.311111111111111,0,0.311111111111111,0,"BS158-52",158004.857700273,157990.466231172,270,158002.357700273,157990.466231172,"BS158-4689","seedling","BS158-50",1.35493420805997,0,0,0,0.000201061929829747,"QUAG",3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","BS158","O","-","4690","RHCA",51,0.78,0,"L",72,1.48,"NO VISIT","O-","otherloc",3,"SW","46",0,0,0.411764705882353,0.7,0.411764705882353,0.472972972972973,"BS158-46",158002.185478652,157997.395449547,225,158000.064157595,157995.274129918,"BS158-4690","seedling","BS158-49",2.87978085226701,0,0,0,0,"TODI",1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","BS158","O","-","4691","RHCA",67,0.8,0,"L",87,1.3,"NO VISIT","O-","otherloc",3.5,"SW","46",0,0,0.298507462686567,0.5,0.298507462686567,0.384615384615385,"BS158-46",158002.185478652,157997.395449547,225,157999.710604085,157994.920576646,"BS158-4691","seedling","BS158-49",3.36945869266314,0,0,0,0,"TODI",0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","BS158","O","-","4692","LIDE",51.2,0.86,0,"DS",NA,NA,"NO VISIT","O-","otherloc",3,"W","46",1,1,NA,NA,NA,NA,"BS158-46",158002.185478652,157997.395449547,270,157999.185478652,157997.395449547,"BS158-4692","seedling","BS158-49",2.44042390388384,0,0,0,0,"TODI",5,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","BS158","O","-","4693","ARME",37.5,0.7,0,"L",87.5,1.35,"NO VISIT","O-","otherloc",0.5,"E","C4",0,0,1.33333333333333,0.65,1.33333333333333,0.481481481481482,"BS158-C4",157993.493349882,157997.231696506,90,157993.993349882,157997.231696506,"BS158-4693","seedling","BS158-11",0.387322269270754,0,0,0,0.0754767635024948,"QUAG",6,11,0,0,6,11,0,0,0,0,0.105460123788356,0.105460123788356,0.105460123788356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","BS158","O","-","4694","RHCA",76,0.77,0,"L",97,0.98,"NO VISIT","O-","otherloc",3,"W","46",0,0,0.276315789473684,0.21,0.276315789473684,0.214285714285714,"BS158-46",158002.185478652,157997.395449547,270,157999.185478652,157997.395449547,"BS158-4694","seedling","BS158-49",2.44042390388384,0,0,0,0,"TODI",5,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
